0.53855103,204.87294,246.83737,576.3584,352.71973
0.3375231,0.9308214,289.23718,162.83566,0.19106227
386.0038,305.60376,159.83617,108.40873,682.7664
0.27349824,136.05629,0.21190375,0.56840557,0.3603279
0.8002358,0.0066064,0.3983481,0.07869047,0.466379
587.6314,771.2897,565.66516,455.9653,401.164
296.35425,0.64376485,0.16777086,131.65112,0.13338691
820.7268,752.8761,196.41864,543.35767,421.79218
49.487793,0.4770447,7.129877,0.7333073,208.5712
0.38441902,0.067041755,0.1544624,0.8343936,0.26320332
-152.24178,134.5613,105.756615,-431.27313,560.7168
0.023834527,329.09424,0.56596243,176.8968,0.45857978
0.18212914,0.2936179,0.9570057,0.21824622,257.68198
0.17178625,0.2960652,0.463493,0.66134316,0.5920242
0.27079105,0.048860073,325.5051,0.22547483,0.54738164
339.51422,0.33496332,21.457708,0.06791508,0.059277177
49.99662,0.34138435,0.36329716,0.29900265,302.80902
0.5776617,0.030102491,0.65591985,0.5069777,490.6936
0.32036054,185.16835,49.031124,-67.16427,0.4716516
0.2137692,0.5797047,0.5737533,0.47242826,0.52390087
0.15089983,0.37166995,0.3490134,0.56186485,575.2682
0.57026446,0.5532327,0.96761465,0.30118686,0.14094347
0.42151868,236.93948,0.06331313,0.9322054,0.75884074
0.38349837,0.79719913,0.44850957,0.98288953,0.8226614
0.91762525,0.17384195,0.19806194,0.08767688,0.24925423
1475.934,1492.0997,1518.1141,1621.5562,1501.0231
1213.7635,1481.671,1130.9741,1498.9781,1452.9124
1822.9268,1419.1859,1472.4128,1455.1372,1441.0375
0.08374953,0.5458161,0.60133743,480.87976,378.6099
0.15760303,185.00044,187.17699,1064.5887,331.70123
1327.0754,1535.5853,1383.2346,1431.0989,1393.2222
1277.5157,1507.2152,1348.5586,1359.0095,1425.8351
1506.0315,1297.3582,1413.1919,1452.1909,1452.0255
1155.6755,1450.4937,320.78165,901.2555,1097.1748
0.21963614,0.6132085,0.27201188,0.690391,0.5633264
1586.4954,1488.4264,1586.5284,1632.6357,1650.9062
0.41949743,0.5264528,0.35272187,255.8074,0.5514224
787.8611,1139.6663,1556.5989,717.2411,1078.6904
0.030750811,0.41237742,0.5395463,0.21640307,0.022854388
1184.7943,646.214,997.86334,886.32837,911.7223
817.6637,1402.2903,422.51758,643.8813,804.2532
787.24146,916.4895,1279.2965,668.7808,1198.7019
384.23898,1340.0914,0.06659454,0.0769068,0.17125797
0.29991025,462.51498,656.0526,0.22967029,0.676763
0.7409408,0.79514784,0.73925036,0.750886,0.68124646
564.3843,784.39777,623.797,918.5787,1556.6432
0.8446959,0.37322432,0.018434882,0.92087495,0.43387967
414.79,245.39742,1210.1232,191.96127,0.70832247
0.7303572,0.42505282,0.5727165,0.9627865,0.01869011
0.8775179,885.68805,0.38630033,0.65873927,184.00583
0.23475993,213.21521,0.2847975,0.32026613,547.2679
0.58336776,125.25081,0.16083592,0.17892098,0.50736916
266.97464,0.32429487,0.20720518,0.3918929,0.57251555
0.5467462,0.5888711,0.38225985,0.16853648,0.37852508
0.13487291,0.23145878,0.092012346,0.4283691,0.9381275
762.8312,651.35864,715.95795,705.9086,691.602
554.39734,445.99936,409.3197,129.17722,0.4396618
205.09332,227.96637,854.3858,181.01086,359.59332
0.00319767,0.15880686,0.07669777,177.46729,0.22557229
0.80580366,0.8232897,0.25810558,0.03445244,0.118543506
0.5470462,0.8842142,0.41050595,0.4226216,0.024165392
0.22202402,0.44451988,0.9484975,0.17153281,0.84950775
0.29429942,0.12123042,0.48833203,0.014607251,0.54038125
0.61309135,0.9304825,0.12700635,0.45471263,0.37724328
0.763404,0.93933076,0.74151117,0.49990976,0.36449295
503.7052,652.3735,370.68692,459.4,774.1192
23.44048,0.04361224,360.5985,0.054288685,89.32893
158.86115,66.569145,0.073424816,0.018215716,0.52034354
15.366827,193.78325,-33.634262,53.699326,0.997495
0.70369905,0.7982327,0.9298326,0.13843256,0.7002652
0.9902022,0.7426201,0.2102611,0.37886852,0.26211423
0.56280905,0.4440663,0.5693896,0.9908099,0.6626176
0.118599236,0.56458366,0.716996,0.12365627,0.67202026
0.46506846,0.68160397,0.67705023,0.37303394,0.5406931
0.46641368,0.087279856,0.06676859,0.3184716,0.29816103
918.1352,923.9104,917.4371,937.03595,907.7505
835.3882,944.7045,830.9975,899.9713,936.5677
964.423,863.10547,912.8506,918.42584,901.66205
407.03296,396.71796,533.4878,712.1572,413.35925
778.8607,677.4009,680.81226,401.28653,691.43225
1088.9468,1004.44165,1007.1139,975.88226,1008.48706
1007.72766,1018.52655,1028.5942,1027.2161,1026.664
950.5989,214.6155,176.01968,0.6674282,179.41043
0.81503415,1062.3523,554.5565,189.34927,583.4576
0.4569918,0.4103703,0.5828378,0.7184304,0.18462169
986.04266,881.60474,903.7294,816.6432,880.1353
672.1664,957.56213,600.6635,798.0073,603.11896
864.88293,842.5874,936.58856,878.7957,924.4072
35.26418,40.160057,82.66747,499.6157,118.91165
922.2081,676.5997,704.3928,469.37213,727.2585
872.7564,794.3215,946.4387,670.0683,682.6684
757.9064,876.1839,778.71515,488.41183,714.8198
0.44786733,0.8055879,0.21329153,542.137,0.6544936
442.11484,183.36295,0.06871742,0.4489553,127.78379
0.0071644187,0.5969899,0.96502304,0.75467247,0.90265125
897.6811,582.59375,615.74835,579.3509,478.19257
174.9093,631.9677,0.5910007,0.03138244,173.77393
896.95435,651.144,687.4034,663.00836,706.8258
0.42609608,0.6416265,0.8384657,0.73691404,0.6903786
553.8931,382.10278,383.2889,385.24142,428.53772
477.9415,-152.79723,318.4067,187.06572,309.99808
153.91226,-278.02866,-6.017791,-354.03497,-263.8438
0.58578634,0.29429203,0.059456587,0.2885201,461.6433
63.76747,64.10055,0.4894343,0.6659917,0.3353318
0.15163606,0.16674674,0.43581712,0.13960826,0.5798107
381.86105,100.494194,-58.325226,337.8861,327.11737
155.95474,-77.32874,-176.73764,23.28453,-197.42786
464.0108,0.8742684,-180.42918,-124.00997,30.482086
-283.00992,-4.7911377,0.80314654,-71.96472,56.737556
0.64985776,0.5114757,0.89777255,0.7138807,0.17025548
-552.4928,-1257.7465,10.791077,305.83527,-499.57712
84.48385,0.89307415,0.5974976,184.79083,0.0026814938
-345.54184,-78.55809,-1693.4768,-644.7081,-348.39017
0.8691291,0.5327194,0.3636185,0.5971485,0.58967966
-1196.4248,-1068.2487,-1293.4287,-666.2927,-877.11456
-78.761734,-67.00438,-423.06247,-384.07144,-227.10039
0.057243705,0.30297923,168.0412,48.94178,0.49569768
0.54244214,0.16681314,0.07770985,0.74358594,0.47911602
-1065.3386,-264.247,-272.38144,-167.9935,-215.88252
0.41140306,0.9408707,0.9984907,0.15199763,0.02047664
-831.1122,-711.8616,-1014.99664,-1305.6392,-99.5774
0.3819114,0.38318914,-77.27778,0.76220334,0.262698
-390.5888,-1656.7479,-1242.0933,-257.4666,-156.62984
0.098207,0.3199395,0.123319805,0.9802833,0.34462047
-150.92317,-662.7338,-239.31639,-252.05681,-960.60223
1295.1581,1249.4695,1312.9706,1561.9244,1296.4694
779.20703,1146.1979,1142.4517,1387.1658,1179.1316
1332.8907,1078.8873,780.43225,1215.9219,1159.6356
0.59077644,0.9010438,319.59293,658.18304,-147.69333
0.11379731,0.31236982,112.34706,432.83032,0.7527362
1170.4283,1230.2666,1238.4572,1477.2528,1251.1759
966.192,1108.9807,1066.2021,1080.8392,990.4938
517.48816,407.06503,1112.8895,691.53766,393.17456
487.14117,885.683,471.39038,362.96225,167.52008
0.768089,0.74939317,0.19678187,0.86223245,0.82540184
0.77854514,0.2542771,0.4861567,0.39171273,0.40972638
0.7094739,0.52573586,0.40403962,0.08585292,0.30806786
0.42921627,0.92948323,0.9459879,228.60881,0.8347382
0.52728945,0.65312445,0.6612025,0.18923926,0.416794
62.671646,109.59501,459.80518,205.80896,48.54944
0.27949393,0.4857219,0.9869776,0.7115375,132.20766
59.77763,0.4503507,104.4237,0.4106661,446.2942
0.92075104,0.64714557,0.61114466,0.5260453,0.7362086
0.06366557,0.48961413,0.37850124,0.28927302,0.5682973
0.10886037,0.43424547,0.39584714,0.19363052,0.16554016
0.29610467,0.47810918,0.9572802,0.25387925,0.42903548
0.2526576,0.41128588,0.03981048,0.5535811,0.54264164
0.55144465,0.08044243,0.6983984,0.8243238,0.666907
0.5097457,0.3763197,0.38750792,0.4991855,0.66787213
0.8819866,0.26925993,0.93424946,0.744993,0.58342254
179.53119,174.28658,484.3569,0.7372453,96.138466
0.97776353,0.14109766,63.49578,197.12894,63.868507
165.78378,0.2093085,0.8579305,0.091222286,0.87631977
0.9573549,0.023979425,0.8092577,0.299496,0.51133835
0.60967356,0.6490202,0.69057083,0.20018566,0.36771482
509.37378,410.70505,462.66534,468.78024,434.12012
343.99084,456.89737,455.32715,361.7232,447.12994
577.34283,133.33601,0.71270627,0.051273048,155.56987
0.24636829,396.92902,55.988472,46.076763,41.68961
0.15629512,0.1307348,0.08269322,0.0012533069,0.42532384
0.18209726,0.1680128,0.9109146,0.9305506,0.87871295
0.11922413,0.4019971,0.41289663,0.7569606,0.7081692
0.060025036,0.42701358,0.8337171,0.520545,0.6024567
