199.52213,248.4556,195.41473,197.61832,200.15822
286.8219,157.10822,90.5381,1.7579019,145.30054
135.77205,139.58992,405.6577,59.057907,40.31518
0.5772508,64.32072,0.4592412,0.06437057,0.33406556
0.47255838,0.7396164,0.07893717,0.25866026,0.119840264
0.45766258,0.81242526,0.12756914,0.8444223,0.3709662
0.84683496,0.33786684,0.40537876,0.845851,0.63744605
0.28273785,0.45381647,0.52960825,0.097637,0.65956116
0.122139156,0.19473338,0.79501456,0.97016746,0.4990067
0.6390244,0.8352476,0.2657379,0.03852719,0.3476827
0.14495295,0.07153344,0.38227743,0.35262764,0.30871987
0.6722636,0.039259553,0.08333683,0.79085034,26.692375
54.242878,33.025856,169.92322,9.563938,22.014267
0.79447675,18.386547,0.74566793,0.67856306,0.46545935
0.6167787,0.25715744,0.51074386,0.17091537,0.2929815
0.44704956,0.09979737,0.5917359,0.4619385,0.09481388
0.38233858,0.69629425,0.9501986,0.41313297,0.2790141
0.37145793,0.9855491,0.8298664,0.054597557,0.07263243
0.3230986,0.55254495,0.7093543,0.9983207,0.24391979
0.55568016,0.39902622,0.25174552,0.82976025,0.45472258
0.3158564,0.20628369,0.14102632,0.3647499,0.73559016
0.9852185,0.6623697,0.8648886,0.4788288,0.91493267
35.61563,34.80635,16.885084,3.1375873,0.35207766
0.83025366,24.898975,0.5341887,0.09761572,0.1670332
0.999735,0.2699105,0.592136,0.40233094,0.5331374
0.07234794,0.7872347,0.74653846,0.86350775,0.83575976
0.25161678,0.43674552,0.9511215,0.7032412,0.85932535
0.86818105,0.7337608,0.22128582,0.87030333,0.4647798
0.84571016,0.45438784,0.1982835,0.58302116,0.047946274
0.7952345,0.69927967,0.7360272,0.71633005,0.47653484
0.22645581,0.044169903,0.5946525,0.6612649,0.7196524
3.1957374,0.6284837,1.3041626,0.55440503,0.26489675
1.0542657,11.8628845,0.2049759,8.450757,24.813677
0.20740265,0.14343321,5.1948304,0.1596458,0.047365665
0.46402305,0.802594,0.37338454,0.092930496,0.93782383
0.438963,0.65895367,0.29874718,0.661354,0.8421901
0.14081705,0.8916202,0.28599375,0.9442146,0.57615125
0.5644203,0.17154175,0.058208346,0.4741531,0.7642565
0.13879806,0.82859856,0.15613908,0.24831027,0.5001764
0.626405,0.5612261,0.4224248,0.694036,0.48282385
1.3507549,0.55465883,0.40867317,0.5787399,0.040964007
0.40807998,5.5727973,0.50718886,0.6016213,0.5910403
12.1911745,22.907537,0.14943075,11.454959,6.6154437
1.4776942,0.17786992,0.030284703,0.2205894,0.23607308
0.20687544,0.97915703,0.55665517,0.95552003,0.38446152
0.22058374,0.24199939,0.3736815,0.46146995,0.05539435
0.1318695,0.5822336,0.9119621,0.168639,0.97879755
0.9791901,0.19902515,0.38976938,0.92019176,0.07679075
0.69139975,0.41581565,0.40551263,0.72715825,0.47179937
0.80138123,0.7041169,0.8945266,0.16165602,0.9679689
0.59750485,0.27625036,0.3858025,0.592862,2.3497367
0.43787253,31.539654,0.76967686,1.751963,2.1281793
0.047935724,1.6821995,45.76648,2.8155265,8.520764
6.813366,0.7480191,0.63339376,0.3941399,0.62569433
0.8756555,0.21869719,0.4588877,0.60420305,0.80746686
0.7630699,0.34447694,0.90908587,0.45332813,0.33742476
0.17422134,0.69294167,0.78058827,0.58409125,0.6208133
0.7751997,0.27322346,0.8158067,0.037083626,0.19240683
0.6382698,0.44989872,0.26733243,0.5905604,0.30329782
0.36330438,0.8297243,0.72151536,0.6483023,0.7883059
23.898376,0.61564523,1.6886227,0.4574508,0.9609378
12.888672,1.3064651,128.78267,54.315426,0.7269584
16.884098,97.26555,32.395874,8.956665,-56.670147
