68.0,0.899246871471405,0.0
170.0,0.8981027603149414,0.0
267.0,0.8970174193382263,0.0
369.0,0.8958789706230164,0.0
490.0,0.8945321440696716,0.0
583.0,0.8934997916221619,0.0
650.0,0.8927574753761292,0.0
739.0,0.8917734026908875,0.0
852.0,0.8905270099639893,0.0
941.0,0.8895478248596191,0.0
1014.0,0.8887462615966797,0.0
1114.0,0.8876505494117737,0.0
1213.0,0.8865684866905212,0.0
1363.0,0.8849340081214905,0.0
1435.0,0.8841515779495239,0.0
1498.0,0.8834680914878845,0.0
1597.0,0.8823962211608887,0.0
1715.0,0.8811219334602356,0.0
1849.0,0.8796793818473816,0.0
1922.0,0.8788955211639404,0.0
2017.0,0.8778774738311768,0.0
2130.0,0.8766696453094482,0.0
2209.0,0.8758271932601929,0.0
2267.0,0.8752096891403198,0.0
2368.0,0.8741365075111389,0.0
2488.0,0.872864842414856,0.0
2548.0,0.8722303509712219,0.0
2614.0,0.8715335130691528,0.0
2718.0,0.870437741279602,0.0
2878.0,0.8687573075294495,0.0
2965.0,0.8678463101387024,0.0
3016.0,0.8673131465911865,0.0
3107.0,0.8663634657859802,0.0
3190.0,0.8654990196228027,0.0
3285.0,0.8645117878913879,0.0
3386.0,0.8634646534919739,0.0
3468.0,0.8626163601875305,0.0
3580.0,0.8614603877067566,0.0
3642.0,0.8608218431472778,0.0
3743.0,0.8597836494445801,0.0
3816.0,0.8590347766876221,0.0
3896.0,0.8582156300544739,0.0
3969.0,0.8574694991111755,0.0
4087.0,0.85626620054245,0.0
4199.0,0.855127215385437,0.0
4303.0,0.8540722727775574,0.0
4415.0,0.8529390692710876,0.0
4480.0,0.8522828221321106,0.0
4555.0,0.8515268564224243,0.0
4655.0,0.8505209684371948,0.0
4750.0,0.8495675325393677,0.0
4838.0,0.8486862778663635,10.0
4976.0,0.8473080396652222,0.0
5061.0,0.846461296081543,0.0
5186.0,0.8452192544937134,0.0
5241.0,0.8446738719940186,0.0
5322.0,0.8438719511032104,0.0
5393.0,0.8431703448295593,0.0
5509.0,0.8420264720916748,0.0
5565.0,0.8414753675460815,0.0
5660.0,0.8405421376228333,0.0
5729.0,0.8398656249046326,0.0
5810.0,0.8390728235244751,0.0
