139.9937,142.62244,158.39445,435.17126,144.81123
90.21204,118.43719,158.91696,97.67066,76.284225
141.88008,141.07478,142.44086,316.46756,152.63152
0.81999785,0.791436,0.7456848,0.9119272,0.053883493
150.34462,148.93202,160.1931,300.5339,148.6932
0.893199,29.714916,0.3383624,0.19468623,0.43145967
67.15077,78.90677,56.004135,68.44316,65.48486
0.8649087,0.7084885,0.07574779,0.55844295,0.059193194
158.2729,147.75212,169.99301,298.46756,147.9759
138.46599,0.6193715,0.4595313,0.021858573,0.11047715
99.570724,0.74308693,107.669136,243.6034,103.00076
0.8567115,0.57648164,0.2154243,0.46203303,0.36590093
150.28458,148.91034,159.4901,305.232,148.22394
0.41561377,0.64755946,0.14571989,0.7356009,0.62610745
0.9355882,0.7973529,0.7297969,0.22388673,0.87999946
75.107834,73.141426,154.35527,-87.34596,86.15762
113.2072,70.45887,68.557495,-24.860043,56.011963
84.038734,132.1301,152.89604,-248.55316,84.81724
30.001104,37.095387,25.700945,-119.33774,24.700245
75.654144,81.1369,158.66731,-506.9185,78.11388
91.03523,22.245852,24.1818,206.24579,41.326538
39.72321,98.58216,160.22267,-148.65384,57.054657
0.69305646,0.123954535,0.8242982,0.9998125,0.102555335
137.83067,132.7281,-228.62834,329.92572,155.64502
136.07506,41.047226,-181.55142,130.3538,36.50454
148.13515,156.33357,-199.801,291.6916,145.36485
16.16906,49.712334,0.19236606,0.2531037,20.207695
159.39903,154.53624,-132.62144,329.00308,155.50179
261.4571,0.7723502,0.34001392,0.3018639,0.2557237
149.63356,149.36417,-392.5266,316.83667,150.58513
0.9326492,0.6241874,0.7557728,0.22252405,0.0700925
49.74761,48.637466,-85.97924,-216.98412,86.69054
77.083954,86.56105,-99.07477,-239.5033,52.121788
39.199837,46.94156,-246.09674,-320.9825,59.734406
38.890163,40.45935,-307.9311,-296.056,72.20108
-446.98474,88.53933,87.64412,372.63138,149.17168
0.6972344,0.45469123,0.47225404,0.125803,0.9717758
37.55862,153.99942,68.517975,332.67157,96.08299
0.65151894,0.37171692,0.12814617,0.58853936,0.6631825
0.018761396,0.6504258,0.3616978,0.30792302,0.48214453
0.4045667,0.44300544,0.8765994,0.34615076,0.73919076
0.6693871,0.72928125,0.12696767,0.4677263,0.5314167
0.9120428,0.6066886,0.81929487,0.0827589,0.49884397
0.57513916,0.32565254,0.9330111,0.44967788,0.018654108
0.7752522,0.8678623,0.6986733,0.62951666,0.8778664
22.337389,0.8822213,0.61774933,0.031764865,0.34568065
0.6039072,0.20394081,0.8072792,0.6281842,0.56409657
0.68166196,0.001440227,0.122660875,0.04968518,0.46963376
0.25346333,0.32840675,0.065758586,0.90964466,0.96238905
0.18483305,0.9453508,0.8572673,0.80032957,0.08054298
-59.375877,67.64811,99.65488,-108.07466,20.447542
0.38541633,0.08360726,0.835171,0.31836486,0.72134787
0.8611088,0.8123102,0.39735395,0.006365657,0.6808841
0.1783871,0.49383003,0.97500384,0.6590639,0.63924795
0.6326115,0.023391485,0.24743855,0.42588246,-580.7635
0.1441524,0.6435455,0.6607765,0.122213066,0.11942536
0.9657296,0.3313406,0.28005594,0.16703522,0.37781096
0.56800604,0.9034594,0.6381344,0.2885651,0.8522882
-678.8074,90.31897,-365.37518,357.88467,78.03403
0.44397163,0.98203135,0.97914666,0.89343876,0.90640616
0.96818244,0.6354095,0.6699077,0.09157181,0.008400917
0.29685175,0.7940129,0.7792701,0.009757817,0.7068461
0.8772988,0.7084654,0.46619147,0.66235226,0.14276981
0.7265774,0.2662701,0.26475555,0.5162121,0.33545238
0.92295325,0.09426284,0.9384048,0.6096382,0.5694083
0.5869303,0.061386645,0.3958332,0.72972256,0.28257263
0.79949385,0.081837535,0.38559377,0.24163496,0.5280741
0.45230365,0.0024616122,0.9380792,0.1259073,0.8696021
0.31141144,0.9367632,0.88743925,0.34274173,0.50452846
0.8279016,0.52073866,0.6837163,0.20398468,0.18225604
151.75275,68.050125,97.90285,326.40704,101.64817
0.64010584,0.8807411,0.48245412,0.2593372,0.06645018
166.42676,-122.91269,205.18694,386.39566,200.83946
0.89799404,0.9923066,0.6769055,0.9759312,0.15072334
0.14970148,0.34836406,44.080784,0.3995881,0.4209367
0.19445187,0.26667207,0.38878816,0.4195524,0.46858263
0.74562395,0.9596983,0.9079451,0.31396562,0.67280555
0.2586875,0.5887262,0.7963807,0.9233361,0.7245842
0.5222764,0.25659758,0.5536367,0.9203393,0.1613779
0.75954247,0.0119614005,0.1603744,0.6478438,0.18155378
0.09293288,0.47392398,0.7836874,0.62858653,0.89412093
0.71182954,0.5839418,0.2828378,0.8769446,0.48031706
0.6683335,0.4971233,0.8856406,0.6329259,0.5425085
0.2848674,0.19130218,0.79486924,0.58740366,0.10881108
0.091459274,0.19800776,0.16271299,0.24635649,0.67009014
49.39538,7.151561,73.50404,-285.64948,39.80658
0.11738753,0.99769586,0.77885103,0.8009212,0.036692917
0.213795,-784.5305,27.59756,-304.14136,6.7263317
0.12058562,0.48301488,0.02354747,0.9158576,0.47476357
0.06994063,0.61707574,0.920834,0.95483786,0.5391352
0.69476646,0.6800459,0.68311965,0.14207107,0.65452623
0.33582646,0.02148974,0.013615966,0.9202034,0.14003468
0.18246317,0.87085503,0.24310327,0.4856704,0.11599642
125.80998,-127.29782,-18.6775,315.3561,-116.97649
0.85687834,0.21771735,0.8412199,0.12807506,0.14325589
0.53982025,0.8564229,0.113827884,0.4427315,0.006338179
0.26030898,0.5903021,0.16466117,0.86352426,0.47848403
0.82152486,0.8230189,0.5943214,0.6706962,0.32562202
0.19186783,0.89910156,0.5849987,0.47975165,0.5646705
0.857532,0.18371868,0.21194404,0.41928154,0.7844328
0.38601708,0.4380545,0.24330121,0.8248885,0.8102296
0.07789773,0.08712238,0.39069748,0.72007495,0.17759359
0.0181216,0.2657488,0.5801337,0.49060434,0.44493276
0.7662178,0.45706838,0.9254666,0.72923356,0.61330277
0.010640204,0.9411061,0.32345688,0.5858502,0.14783674
-111.3338,-2.1907158,70.13533,300.1856,93.29625
0.7542837,0.17682141,0.011705875,0.640423,0.07523
0.026354432,0.9716013,0.3635608,0.34855688,0.32391477
0.5044255,0.51886797,0.5707827,0.3022821,0.06088555
0.105764925,0.8421026,0.24045116,0.80008435,0.30576134
0.596862,0.77325827,0.2623719,0.88313216,0.49304634
0.8467719,0.75306267,0.49534893,0.8553324,0.9710058
0.98873,0.21132433,0.39230698,0.07786852,0.8551554
0.15771466,0.4158877,0.31115526,0.8131279,0.28133482
0.40248173,0.6970776,0.56778127,0.25798422,0.87856567
2.7626753E-4,0.5556321,0.9724301,0.36167037,0.15503526
0.66541284,0.70390356,0.39981347,0.9198377,0.0397498
0.67886347,0.41973644,0.355268,0.64379996,0.4224881
0.44096637,0.77144736,0.037495077,0.69985086,0.31834674
0.45810187,0.4498521,0.14321989,0.37367058,0.8225066
-20.263218,68.47979,73.32524,36.252,70.211845
0.36439192,0.36386532,0.28084844,0.09421754,0.5711812
0.4466375,0.8271531,0.9482923,0.15244985,0.26799595
0.9461262,0.82172847,0.8552704,0.4205017,0.643973
0.13684583,0.23459494,0.31376755,0.012486279,0.270315
0.77476203,0.15221018,0.44463134,0.18398929,0.9115086
0.99436295,0.21664745,0.46159488,0.6855827,0.8037206
0.5629871,0.699748,0.623096,0.12889618,0.84983444
54.10047,-534.14087,0.5936649,318.02798,-277.35034
0.7433056,0.06665981,0.87182546,0.11055362,0.6003685
0.13910341,0.2941795,0.5649597,0.8686227,0.62635094
0.357588,0.46917218,0.46375614,0.59419423,0.35963386
0.17056209,0.20056665,0.056768835,0.97201073,0.106497586
0.8084481,0.40807658,0.31243402,0.55046797,0.019890547
0.15244359,0.49627352,0.78403,0.29981774,0.6811185
0.042657495,0.63540053,0.066687584,0.98425627,0.9337812
0.08526665,0.53907293,0.1809991,0.4376698,0.055343926
0.6272192,0.72895616,0.2907539,0.2300747,0.74487185
0.15180433,0.986721,0.83688307,0.41085637,0.6105406
0.16559583,0.15905374,0.38090277,0.7429921,0.9233157
165.56647,82.26915,136.8857,69.32001,70.551544
0.75892925,0.10281372,0.5281586,0.8810867,0.19341809
0.09164077,0.3593868,0.44529057,0.5885638,0.50637716
46.35685,28.962559,103.016045,0.38770354,0.7229073
0.1404323,0.23734969,0.8836653,0.34756464,0.0026059747
0.20031124,0.55738485,0.42871672,0.9923528,0.61092687
0.16968834,0.5069005,0.8682031,0.8275111,0.72492075
0.913896,0.82548666,0.35178745,0.41037858,0.89914405
138.9506,72.71647,78.81242,64.27085,61.757343
0.53355473,0.8668052,0.5494302,0.53359324,0.297769
-111.06181,61.071472,75.509315,-10.81499,-79.12027
0.4556867,0.63656706,0.7742946,0.29067832,0.29821825
0.27124143,0.49977005,0.22075492,0.003950715,0.7569919
-359.13623,0.8194886,0.27076447,15.034969,0.47016126
0.7320085,0.4038322,0.3869185,0.9958325,0.30824113
0.07601917,0.12673974,0.24170053,0.7966642,0.30681396
0.36430264,0.123978674,0.19610333,0.76299393,0.73699147
0.95653766,0.23835611,0.9682828,0.02649653,0.9689871
-93.68274,73.06491,-90.3904,41.277172,-9.573387
0.09392607,0.06701422,0.5650994,0.08905715,0.5275752
135.7899,35.170525,119.56758,70.91958,-29.9366
0.065555096,0.076383114,0.7473147,0.08003807,0.45863354
0.6076526,0.8397267,0.80619925,0.2510785,0.66842425
0.3646776,0.85826236,0.9880086,0.4263236,0.6803511
0.4946676,0.43148518,0.2502187,0.756925,0.059929907
0.9701184,0.047518194,0.18238711,0.88086975,0.7972859
0.73032373,0.12930942,0.55911595,0.08360672,0.7312116
0.14793617,0.5053705,0.66073537,0.18193287,0.05049175
120.00506,-541.0325,-167.4026,8.163509,-163.15224
0.441418,0.8996389,0.3246441,0.6311696,0.5003708
-86.87243,-493.49384,68.16867,-371.64233,-127.43075
0.8368384,0.56764036,0.32863992,0.56165165,0.0334906
0.17487776,0.52934515,0.92113805,0.6984969,0.5776531
0.48176503,0.6327585,0.6641932,0.013784647,0.8808366
0.87283784,0.52370083,0.40914637,0.49138612,0.6132231
0.7548177,0.6365129,0.026377976,0.24798685,0.6471012
0.8950208,0.49060208,0.6326561,0.7797375,0.04655385
0.31174266,0.94139737,0.18290198,0.5825456,0.20188403
102.10817,-197.33607,-110.351654,-20.480877,-37.42889
0.6788629,0.99553245,0.8677941,0.21064335,0.3281241
63.171364,157.53062,132.48674,81.07364,80.79468
